,Control 1,Control 2,Control 3,Control 4,Control 5,CML CP 1,CML CP 2,CML CP 3,CML CP 4,CML CP 5,CML BC 1,CML BC 2,CML BC 3,CML BC 4,CML BC 5
ENSG00000188321,18.40438387,16.90322017,16.97369711,19.11073983,17.98886574,7.919955318,9.047538996,5.005313024,1.555841257,0.160811509,42.46794477,21.43444041,10.65682627,43.46779247,18.24626547
ENSG00000188322,37.07679274,27.04515227,23.87421883,25.19142978,20.91013453,0.719995938,0.258501114,1.072567077,0.518613752,0,0.177690145,1.496818464,0.186961864,12.0743868,0.715539822
ENSG00000188342,43.77741794,36.03622683,34.42329227,42.8321127,39.51400423,51.75970799,58.50741884,55.77348798,40.06291238,40.84612339,119.9408482,44.30582654,45.05780931,83.83074262,43.29015924
ENSG00000188343,0.804075023,0.647357368,1.903592199,1.135953067,0.615003957,15.75991109,11.80488421,7.627143655,2.852375639,0.160811509,0.177690145,1.077709294,53.37761227,3.104842319,25.58054864
ENSG00000188352,2.054858393,5.178858945,5.155562206,3.741963044,8.456304406,10.95993817,8.099701577,17.87611794,12.44673006,5.62840283,4.442253637,9.280274479,13.27429237,19.31901887,13.41637167
ENSG00000188372,0.446708346,0.071928596,0.237949025,0.400924612,0.615003957,0.719995938,0.603169266,0.238348239,2.333761886,2.251361132,1.066140873,0.83821834,2.056580508,3.794807279,1.431079644
ENSG00000188404,1108.015382,596.3599933,497.6307274,730.3510013,980.3163072,482.2372794,326.5730742,1264.199061,785.1812213,357.4839855,15.6367328,150.1608283,380.7478367,938.0073628,182.9993095
ENSG00000188419,11.614417,13.30679035,10.78702246,12.29502143,10.60881826,5.119971115,9.909209376,7.627143655,1.815148134,0.804057547,4.619943782,5.268800994,3.552275423,6.554667118,1.6099646
ENSG00000188428,44.13478461,31.79243964,29.26773006,36.81824353,26.75267212,21.59987814,34.38064818,25.86078396,5.315790963,6.754083396,10.83909887,27.90069617,12.33948305,14.31677292,8.228707955
ENSG00000188483,7.504700218,5.466573331,7.614368797,9.755832223,8.456304406,3.039982849,1.637173723,2.025960033,8.29782004,7.236517924,0.355380291,4.131218961,12.43296398,2.242386119,2.504389378
ENSG00000188486,7.594041887,7.049002453,7.217787089,10.29039837,9.071308363,47.03973462,53.68206471,32.77288289,79.73686444,74.93816339,47.79864913,40.11473484,25.89421821,36.91312535,65.29300877
ENSG00000188493,2.858933416,3.812215612,5.472827573,5.011557649,3.690023741,4.239976079,6.63486193,4.290268306,9.983314735,12.70410924,2.309971891,7.005110413,6.076260591,5.347228438,9.123132733
ENSG00000188511,3.394983432,1.870143508,4.045133423,2.205085365,1.537509892,4.239976079,5.687024512,3.575223588,2.07445501,5.145968302,1.243831018,2.394909543,6.917588981,8.624561997,7.870938044
ENSG00000188522,4.467083463,6.617430874,5.790092939,4.677453805,6.611292536,1.439991876,1.034004457,0.595870598,0.907574067,1.447303585,1.243831018,3.891728007,3.084870762,1.55242116,2.683274333
ENSG00000188529,177.7005802,139.9011201,143.0866803,143.7982941,147.4471986,130.2392652,109.4321383,170.7765134,104.759978,111.120753,145.7059193,312.0567134,137.3234894,108.6694812,48.65670791
ENSG00000188536,5.717866832,68.97952401,8.72479758,12.82958758,32.44145872,211.1188089,206.1977221,18.8295109,32.28370609,235.1064268,0.888450727,72.92499558,22.99630931,35.70568667,453.1155924
ENSG00000188542,4.199058455,4.747287366,3.489919032,4.076066888,2.306264838,3.839978336,3.10201337,2.264308273,7.779206287,0.964869057,4.975324073,1.67643668,5.047970337,4.829754719,2.683274333
ENSG00000188549,9.827583618,13.95414771,7.852317822,7.617567626,10.14756529,22.55987272,20.76625617,24.43069452,6.22336503,9.487879056,4.797633928,15.50703929,27.29643219,11.55691308,45.25789375
ENSG00000188554,216.0281563,213.6279315,195.9906802,208.8817228,179.1199024,135.1992373,112.5341517,172.325777,81.2927057,43.57991906,229.9310482,70.4702133,59.07994913,130.7483599,85.6858937
ENSG00000188559,35.11127602,31.00122507,39.73748716,35.28136585,44.74153786,96.4794557,105.0376194,110.1168865,60.02954185,118.3572709,15.99211309,38.79753459,57.67773515,24.66624731,33.98814155
ENSG00000188566,5.807208502,8.415645786,5.076245864,5.880227641,3.228770773,5.679967956,3.619015598,8.461362493,6.741978782,4.020287736,1.066140873,1.856054896,6.356703388,4.484772239,5.545433622
ENSG00000188596,19.83385058,22.4417221,31.17132226,20.11305136,11.3775732,18.63989484,14.56222943,39.08911123,22.04108448,10.2919366,14.21521164,23.23062257,13.92865889,10.17698316,19.85623007
ENSG00000188599,48.51252641,40.5677284,7.77300148,26.46102438,7.841300449,15.75991109,34.12214707,22.76225685,5.575097839,10.77437113,63.08000164,12.99238427,30.28782202,46.91761727,38.99692031
ENSG00000188603,14.56269209,17.33479175,19.35318736,19.04391906,12.7613321,23.19986911,22.31726286,39.08911123,45.63801022,33.77041698,9.595267855,10.59747473,15.42435381,31.39340567,27.01162829
ENSG00000188610,1.697491716,0.719285965,1.824275858,1.00231153,3.690023741,7.599957124,7.06569712,2.621830632,1.426187819,0.964869057,7.818366401,22.5121497,3.271832626,5.002245959,8.40759291
ENSG00000188612,58.96550171,54.30609033,70.67086039,53.18933184,106.2419335,157.3591122,116.4978354,83.18353549,59.5109281,73.97329434,278.440458,209.6144577,207.9015932,348.9497784,98.38672555
ENSG00000188626,3.394983432,10.71736087,3.41060269,5.345661492,2.306264838,8.959949451,9.7368753,11.5598896,4.019256582,1.447303585,0.177690145,21.13507672,11.77859745,2.414877359,3.577699111
ENSG00000188629,0.625391685,0.359642982,0.713847075,1.336415373,1.383758903,0.239998646,0.344668152,0.238348239,0,0,0,3.592364314,1.963099576,9.142035717,1.6099646
ENSG00000188636,21.97805064,25.31886595,21.09814687,20.78125905,24.29265629,10.23994223,8.185868615,3.336875349,6.353018468,2.572984151,36.78186011,12.99238427,28.60516525,93.49025205,13.95302653
ENSG00000188641,44.58149296,52.36401822,37.67526228,39.2237912,53.65909523,14.07992057,16.37173723,38.37406652,11.02054224,18.97575811,3.376112764,4.430582654,23.65067584,26.73614219,12.34306193
ENSG00000188647,35.64732603,41.86244314,38.78569106,37.35280967,43.81903192,30.55982759,25.41927623,47.07377725,11.79846287,116.9099674,25.76507109,23.35036804,62.07133896,56.40463546,21.82396458
ENSG00000188649,0.536050016,0.647357368,1.665643174,1.135953067,0.922505935,0.639996389,1.723340761,1.906785914,0.648267191,2.572984151,1.066140873,0,0.373923729,1.03494744,0.715539822
ENSG00000188672,0.089341669,0,0,0,0,2.639985106,3.705182636,0,0.388960314,0,29.49656415,12.39365688,0.934809322,0.8624562,10.73309733
ENSG00000188677,24.03290903,22.58557929,29.50567909,24.12229748,24.75390926,81.1995419,62.55726963,23.7156498,59.5109281,66.09353038,118.3416369,52.08928256,73.00860803,29.49600203,96.06122113
ENSG00000188681,1.697491716,0.719285965,1.189745124,2.071443828,0.615003957,0.399997743,0.43083519,0.595870598,0,0,4.264563491,3.77198253,0,0,0.715539822
ENSG00000188687,5.449841825,3.021001051,7.535052455,4.811095343,3.690023741,1.19999323,0.603169266,0.595870598,0.259306876,0,0.533070436,2.51465502,4.206641948,2.069894879,0
ENSG00000188690,12.95454204,15.60850543,13.32514539,14.09918218,10.45506727,34.95980277,39.20600231,8.342188373,33.58024047,33.60960547,30.91808531,19.27902182,28.04427965,27.25361591,53.66548666
ENSG00000188706,2.858933416,3.308715437,2.696755615,4.009246119,4.151276708,9.439946743,12.2357194,6.673750698,9.464700983,14.47303585,6.929915673,29.39751464,8.506764828,13.45431672,9.838672555
ENSG00000188707,8.576800249,7.264788243,5.155562206,8.085313006,6.765043525,11.19993681,12.06338533,9.17640721,9.853661297,16.08115094,7.46298611,29.3376419,19.07011016,33.29080931,10.19644247
ENSG00000188725,34.30720099,25.67850894,24.1914842,32.14078972,20.91013453,47.11973417,42.91118495,17.0418991,11.15019568,19.94062717,20.61205687,62.62688455,20.75276694,11.2119306,10.01755751
ENSG00000188732,0.893416693,1.510500526,0.713847075,1.069132298,2.306264838,4.559974274,2.843512256,2.860178871,1.296534381,1.286492075,2.665352182,8.921038047,2.337023304,5.692210918,2.146619466
ENSG00000188735,7.594041887,6.473573681,7.217787089,6.013869178,7.68754946,7.919955318,10.77087976,6.554576579,9.853661297,14.79465887,4.264563491,9.819129126,13.27429237,14.6617554,14.84745131
ENSG00000188738,17.77899218,14.74536227,22.76379005,15.83652217,13.06883408,19.99988717,14.0452272,30.03187814,10.24262161,9.487879056,19.19053571,26.76311414,15.61131567,14.14428168,14.4896814
ENSG00000188739,109.4435448,131.5574029,105.2527853,156.6278817,71.186708,73.43958568,90.30305588,100.582957,96.5918114,92.46661792,211.273583,200.8730379,78.43050209,160.5893444,86.40143353
ENSG00000188747,1.965516724,3.740287016,2.300173907,4.543812268,0.768754946,2.319986911,1.551006685,0.357522359,2.852375639,0.804057547,0.888450727,0.059872739,1.495694915,0.34498248,5.008778755
ENSG00000188761,0.982758362,1.294714736,4.917613181,1.135953067,1.537509892,103.9994133,63.24660593,81.15757546,127.1900228,166.4399123,4.086873346,5.388546471,4.954489405,34.32575675,55.81210613
ENSG00000188785,43.06268458,39.20108507,36.32688447,32.40807279,23.98515432,17.67990026,24.902274,25.5032616,4.79717721,12.70410924,8.706817128,27.54145974,18.04181991,18.80154515,8.049822999
ENSG00000188786,21.62068396,26.3977949,21.01883053,23.25362749,11.99257716,67.03962178,58.16275069,148.9676495,172.5687261,247.16729,4.619943782,17.36309419,2.243542372,12.41936928,31.30486722
ENSG00000188807,1.697491716,1.366643333,1.031112441,1.336415373,1.537509892,2.879983752,4.997688207,2.264308273,4.408216896,3.055418679,3.376112764,8.80129257,5.421894066,5.519719678,8.944247777
ENSG00000188811,40.82914285,50.56580331,46.32074351,41.49569733,43.20402797,62.07964977,62.21260147,53.15165735,26.96791513,30.39337528,19.90129629,12.87263879,62.25830083,23.97628235,32.37817695
ENSG00000188818,3.931033447,1.078928947,2.141541224,3.006934589,0.922505935,4.319975628,0.172334076,2.025960033,0.648267191,0.321623019,0,5.807655641,8.60024576,2.414877359,1.967734511
ENSG00000188820,7.862066895,10.28578929,7.77300148,10.82496452,6.611292536,15.2799138,6.548694892,10.36814841,39.41464519,42.29342698,12.26062004,1.377072987,26.92250847,34.15326551,35.24033624
ENSG00000188822,7.057991871,7.192859646,8.407532213,4.410170731,6.457541547,4.159976531,4.308351903,3.694397708,8.038513163,7.075706415,0.533070436,0.538854647,1.121771186,7.244632078,2.146619466
ENSG00000188825,2.322883401,2.301715087,3.648551715,2.806472283,1.99876286,3.999977433,2.67117818,5.124487143,5.056484087,5.467591321,2.309971891,0.658600124,2.897908897,1.20743868,3.577699111
ENSG00000188827,19.02977555,20.93122157,21.81199395,16.37108832,17.52761277,10.87993862,9.564541224,14.89676495,4.019256582,17.04602,6.929915673,12.75289332,9.628536014,4.139789759,10.91198229
ENSG00000188846,1098.366482,1196.244488,1018.580459,1466.047664,908.0533422,802.2354741,1584.956498,816.8194158,4119.349036,4425.371928,2071.511716,1700.206157,1521.682614,2262.050121,1627.316441
ENSG00000188848,1.518808377,1.510500526,1.824275858,1.536877679,2.613766816,3.439980593,1.464839647,0.595870598,0.907574067,0,0,0.359236431,15.14391101,5.864702158,1.967734511
ENSG00000188868,3.126958424,2.373643683,4.521031473,2.806472283,1.99876286,2.959983301,1.464839647,1.906785914,0.259306876,0,4.086873346,1.317200249,0.373923729,5.347228438,1.073309733
ENSG00000188878,24.47961738,20.06807841,18.00480955,21.78357058,20.29513057,15.59991199,17.40574169,8.103840134,8.686780354,2.572984151,4.442253637,3.652237053,19.63099576,26.39115971,20.03511502
ENSG00000188895,226.4811316,211.4700736,201.1462424,205.6743259,249.5378555,235.918669,182.1571184,407.9330114,206.6675804,83.46117339,64.50152281,64.36319397,153.9630953,106.2546038,152.4099821
ENSG00000188897,0.714733354,4.603430173,0.872479758,1.269594604,2.613766816,5.039971566,1.723340761,18.59116266,7.001285659,11.57842868,0,4.909564563,10.65682627,5.002245959,4.472123889
ENSG00000188906,96.66768614,77.3232412,44.49646766,58.00042719,94.71060935,52.63970302,30.93396666,159.8124944,25.28242043,21.70955377,4.264563491,15.26754834,6.824108049,10.3494744,11.80640707
ENSG00000188917,9.64890028,12.08400421,15.38737028,15.70288063,12.60758111,9.199948097,9.30604011,8.818884851,8.29782004,7.879763962,4.619943782,7.424219583,9.254612285,12.24687804,9.659787599
ENSG00000188921,27.78525914,28.84336718,23.31900444,22.71906134,45.5102928,43.99975177,35.67315375,67.4525517,47.32350491,50.81643698,17.76901455,6.526128504,27.85731779,27.42610715,32.37817695
ENSG00000188933,3.752350109,21.86629332,2.696755615,3.006934589,4.151276708,2.639985106,4.222184865,8.223014253,0.777920629,2.412172641,2.132281746,2.275164066,1.963099576,4.312280999,0.536654867
ENSG00000188938,40.91848452,40.639657,38.70637472,32.00714818,30.44269586,40.39977208,32.8296415,34.32214645,35.00642829,18.49332358,19.90129629,27.12235057,38.51414406,40.88042387,22.5395044
ENSG00000188976,110.2476199,80.34424225,89.07225165,153.5541264,75.79923768,106.7993975,89.18288439,66.37998462,217.1695089,148.4290232,167.2064269,254.6986299,115.0750275,189.050399,204.2866192
ENSG00000188986,33.86049265,33.37486876,27.76071957,31.47258203,31.05769982,39.75977569,44.63452571,30.62774874,56.52889902,23.63929189,17.94670469,38.73766186,42.90774787,36.39565163,50.26667251
ENSG00000188994,146.7883626,142.3466924,170.2921855,143.7982941,87.63806385,147.3591686,143.1234502,205.4561822,80.51478507,55.64078226,31.62884589,122.978605,82.73062497,93.31776081,50.98221233
ENSG00000188997,5.360500155,10.42964649,3.41060269,4.343349962,7.995051439,4.239976079,2.929679294,5.958705981,2.333761886,0.160811509,0.888450727,0.957963817,0.467404661,1.55242116,2.504389378
ENSG00000189007,15.18808377,18.98914947,14.6735232,17.44022062,17.0663598,10.63993997,19.04291541,4.171094186,4.019256582,4.341910755,30.02963458,15.14780286,32.62484533,22.42386119,16.63630087
ENSG00000189042,13.6692754,19.34879245,14.51489052,16.70519216,13.37633606,4.879972469,4.825354131,5.482009502,0.518613752,0,2.665352182,21.07520398,4.113161016,11.03943936,9.123132733
ENSG00000189043,6.968650202,8.847217365,9.755910021,12.29502143,10.91632023,15.03991515,13.09738978,11.91741196,20.48524322,63.68135773,17.5913244,12.93251153,16.92004872,22.25136995,12.8797168
ENSG00000189046,11.614417,8.271788593,10.31112441,9.421728379,9.532561331,10.07994313,10.68471272,3.813571828,16.72529352,22.51361132,36.95955026,26.28413223,14.11562076,35.18821295,29.69490262
ENSG00000189050,18.58306721,16.97514876,12.769931,18.91027753,14.76009496,13.03992643,12.49422052,17.75694382,2.593068762,4.181099245,7.818366401,7.424219583,8.693726692,6.382175878,4.114353977
ENSG00000189057,3.841691778,2.805215262,5.393511231,3.341038432,4.305027698,1.759990071,1.206338533,1.072567077,0,0,19.36822586,11.67518402,2.337023304,5.347228438,3.398814155
ENSG00000189060,22.87146733,15.32079105,16.97369711,19.64530598,18.14261673,826.2353387,365.9514106,163.2685439,589.0155694,407.4963649,608.7664384,82.20527006,117.8794555,134.5431672,198.5623007
ENSG00000189067,116.14417,151.1939098,118.7365634,113.5953067,152.2134793,173.1190233,112.5341517,337.0244103,548.4340433,180.2697021,22.74433862,84.6001796,41.59901482,51.22989827,98.02895564
ENSG00000189068,4.199058455,0.935071754,3.172653665,5.612944566,0,29.03983617,32.05413816,25.02656512,143.0077422,143.4438664,0,2.215291327,13.55473517,29.84098451,66.18743355
ENSG00000189077,10.00626696,8.631431575,10.94565515,9.555369917,9.071308363,20.15988626,16.54407131,24.907391,78.31067663,136.689783,9.950648146,6.466255766,13.3677733,17.42161523,21.64507962
ENSG00000189079,18.40438387,24.09607981,21.81199395,23.78819364,21.98639146,18.63989484,21.45559248,30.86609698,21.13351041,71.88274471,24.87662037,22.33253149,30.56826482,27.42610715,11.98529202
ENSG00000189091,79.06737729,75.81274067,70.43291137,73.70330782,63.19165656,70.31960328,108.3981339,44.80946897,82.45958664,24.12172641,87.60124172,132.5582432,82.63714404,71.58386458,92.48352201
ENSG00000189114,11.16770866,9.926146312,8.090266846,10.75814375,6.457541547,6.159965248,8.358202691,11.67906372,9.075740668,18.01088906,8.884507274,10.83696568,3.084870762,3.104842319,3.398814155
ENSG00000189127,0.268025008,1.870143508,0.713847075,0.400924612,1.076256924,0.479997292,2.240342989,4.409442426,0.129653438,2.89460717,0.177690145,0.059872739,0.186961864,4.657263479,1.073309733
ENSG00000189134,2.233541731,1.510500526,1.824275858,1.804160754,1.99876286,0.159999097,1.637173723,1.191741196,1.555841257,0,0.177690145,1.856054896,0.093480932,0,0.715539822
ENSG00000189136,14.11598374,12.73136157,17.05301345,10.82496452,7.226296493,12.95992688,9.995376414,15.49263555,15.55841257,24.60416094,5.153014219,2.93376419,14.39606355,10.52196564,9.838672555
ENSG00000189144,3.752350109,10.93314666,7.614368797,4.610633037,1.99876286,2.799984203,0.861670381,0.715044718,0.388960314,0,1.066140873,1.077709294,1.215252118,0.51747372,0.357769911
ENSG00000189152,11.25705033,5.89814491,10.07317539,6.147510716,11.83882617,1.039994133,1.120171495,1.310915316,0.388960314,0,0.355380291,1.137582033,6.263222456,4.139789759,2.146619466
ENSG00000189157,0.357366677,0.431571579,1.507010491,0.801849224,0.461252968,16.07990928,22.92043212,19.4253815,23.72657918,14.79465887,5.686084655,0.898091079,43.93603812,1.724912399,10.91198229
